Alignment_name	No_of_taxa	Alignment_length	Total_matrix_cells	Undetermined_characters	Missing_percent	No_variable_sites	Proportion_variable_sites	Parsimony_informative_sites	Proportion_parsimony_informative	A	C	D	E	F	G	H	I	K	L	M	N	P	Q	R	S	T	V	W	Y	B	J	Z	X	.	*	-	?
OG4407.nex	343	182	62426	17241	27.618	170	0.934	166	0.912	2557	531	1898	1115	3057	3264	242	4245	1045	7360	911	1097	1706	1061	1795	3959	2139	4140	1850	1213	0	0	0	17108	0	0	133	0
OG4408.nex	343	183	62769	17971	28.63	179	0.978	174	0.951	3393	1136	2642	2513	2197	2781	927	3058	2712	5579	662	1479	1974	1219	928	3673	2772	3626	288	1239	0	0	0	17751	0	0	220	0
OG4410.nex	343	459	157437	46714	29.672	453	0.987	449	0.978	6282	1583	5983	7253	7267	5235	2880	7441	9067	9634	1532	5929	6042	4318	4567	8251	6189	6652	1081	3537	0	0	0	41770	0	0	4944	0
OG4412.nex	343	193	66199	19407	29.316	187	0.969	186	0.964	2027	612	2334	3433	2030	2576	1157	2868	3380	5929	1100	2007	1732	1585	2072	3294	2269	3012	623	2752	0	0	0	17371	0	0	2036	0
OG4418.nex	343	255	87465	24415	27.914	239	0.937	227	0.89	3502	868	3532	2936	3059	4146	1778	4249	4275	6402	1492	3542	3259	1433	2298	4608	3298	4008	1161	3204	0	0	0	23716	0	0	699	0
OG4419.nex	343	251	86093	24798	28.804	227	0.904	216	0.861	3515	1099	954	1881	5373	4810	684	5954	1357	8764	2028	1576	1130	1501	1757	5708	4039	6264	1162	1739	0	0	0	24598	0	0	200	0
OG4420.nex	343	658	225694	71625	31.735	656	0.997	653	0.992	6367	1473	10005	10762	8483	4483	2959	12304	11583	19715	3152	10461	4337	6053	6850	12769	6889	8174	1771	5479	0	0	0	61853	0	0	9772	0
OG4422.nex	343	369	126567	48397	38.238	363	0.984	359	0.973	3588	1345	4186	4078	3570	3752	1490	6781	5827	9027	1874	4216	2545	3390	4067	5614	4224	5071	559	2966	0	0	0	35424	0	0	12973	0
OG4423.nex	343	397	136171	35106	25.781	247	0.622	209	0.526	6970	1176	6810	7531	4625	7764	3409	6375	3961	9871	3738	2477	5195	2497	6962	4181	4799	7383	873	4468	0	0	0	34936	0	0	170	0
OG4425.nex	343	278	95354	28573	29.965	271	0.975	262	0.942	4678	1177	2404	795	4654	4716	1400	6368	2132	9197	2166	1535	3047	832	2709	5703	4055	5399	750	3064	0	0	0	28078	0	0	495	0
OG4426.nex	343	439	150577	62688	41.632	419	0.954	412	0.938	5356	818	5214	4463	3943	3493	1740	4243	4911	7695	1769	5321	5585	5659	5479	9451	3778	5010	991	2970	0	0	0	44339	0	0	18349	0
OG4427.nex	343	406	139258	39389	28.285	383	0.943	366	0.901	3572	2569	6743	5761	4739	4923	2987	6647	7233	8911	2054	4575	5107	3683	4407	7096	5197	7297	2337	4031	0	0	0	36946	0	0	2443	0
OG4428.nex	343	187	64141	21044	32.809	185	0.989	177	0.947	2968	156	2229	3913	1766	4452	556	1703	2249	2544	1076	2040	1870	2527	4120	2992	2245	2494	15	1182	0	0	0	17578	0	0	3466	0
OG4431.nex	343	200	68600	19744	28.781	194	0.97	187	0.935	2165	791	3267	2815	3580	1148	2596	2956	4878	4426	1071	2501	2243	1482	2235	3360	2036	2992	341	1973	0	0	0	18401	0	0	1343	0
OG4435.nex	343	207	71001	29522	41.58	198	0.957	194	0.937	1513	189	2928	2131	2290	2693	1071	2297	2473	4031	1009	2206	1903	1847	2523	2686	2610	2748	940	1391	0	0	0	28773	0	0	749	0
OG4436.nex	343	496	170128	51598	30.329	460	0.927	437	0.881	6002	1029	7735	7301	5396	12098	2503	7404	9073	10858	2498	5394	5862	3843	7236	7122	5704	7411	1273	2788	0	0	0	46128	0	0	5470	0
OG4437.nex	343	506	173558	50626	29.169	455	0.899	426	0.842	7995	1557	7361	6506	6848	9407	3743	6693	7439	11496	1914	6313	5329	3179	4146	10437	7582	8544	1271	5172	0	0	0	47059	0	0	3567	0
OG4440.nex	343	448	153664	78668	51.195	405	0.904	386	0.862	4460	867	3752	3106	1898	6403	1354	5470	5407	8842	2512	3393	4719	3115	2709	5784	2843	6608	550	1204	0	0	0	44352	0	0	34316	0
OG4441.nex	343	246	84378	29286	34.708	244	0.992	242	0.984	4046	338	2733	4472	2710	2134	865	3250	6279	5285	886	3383	1877	2537	2720	3803	2902	3391	96	1385	0	0	0	22142	0	0	7144	0
OG4442.nex	343	242	83006	24254	29.22	241	0.996	237	0.979	4038	288	1296	1554	5262	2300	1199	4216	3505	7883	846	2357	1993	1964	2234	5129	3399	5148	1227	2914	0	0	0	23474	0	0	780	0
OG4443.nex	343	393	134799	46417	34.434	392	0.997	388	0.987	3896	1249	5448	6293	4243	3485	1460	6036	7353	10116	2046	4467	3674	3284	3629	7663	4656	5297	1144	2943	0	0	0	36550	0	0	9867	0
OG4444.nex	343	170	58310	16077	27.572	103	0.606	90	0.529	3502	1214	2331	818	1138	2644	591	2119	1594	2627	2521	994	3036	1744	2978	3073	2349	3400	996	2564	0	0	0	15980	0	0	97	0
OG4445.nex	343	196	67228	26076	38.787	194	0.99	191	0.974	3204	105	3732	2092	2382	2239	769	1654	2286	3205	841	1897	3088	1534	2682	2574	1855	1908	511	2594	0	0	0	18424	0	0	7652	0
OG4447.nex	343	179	61397	16771	27.316	107	0.598	91	0.508	3829	2246	1859	5106	1663	2326	324	2759	2495	2833	987	904	2997	1229	3270	2198	2211	1278	713	3399	0	0	0	16647	0	0	124	0
OG4448.nex	343	182	62426	17198	27.549	124	0.681	105	0.577	3183	382	3006	3065	1248	3443	244	3413	3163	5458	1157	1873	683	1683	1638	3017	3039	3033	1234	1266	0	0	0	17109	0	0	89	0
OG4449.nex	343	426	146118	47424	32.456	404	0.948	397	0.932	3789	6199	6463	7973	5612	3653	2411	6369	6922	9723	2488	4218	4355	3634	4494	6428	4490	4616	821	4036	0	0	0	44304	0	0	3120	0
OG4450.nex	343	320	109760	30130	27.451	296	0.925	276	0.863	3920	852	4909	5229	4242	5366	1707	6170	5484	7057	2218	2688	4329	2823	3391	5434	4475	4967	1450	2919	0	0	0	29440	0	0	690	0
OG4455.nex	343	233	79919	22038	27.575	214	0.918	208	0.893	2256	196	3409	2621	3364	2178	767	5298	5082	7705	537	3628	2673	1930	3089	5624	3535	2652	273	1064	0	0	0	21903	0	0	135	0
OG4456.nex	343	198	67914	23057	33.95	193	0.975	190	0.96	2502	251	2084	2538	2118	3068	666	3294	2871	5710	982	3219	2474	1289	2177	3734	2130	2816	111	823	0	0	0	18612	0	0	4445	0
OG4458.nex	343	1404	481572	166225	34.517	1397	0.995	1388	0.989	16160	5540	17829	17440	17379	11886	6777	25697	17617	36424	5965	17185	11260	11896	13740	30477	18444	18784	3610	11237	0	0	0	151632	0	0	14593	0
OG4459.nex	343	380	130340	38286	29.374	372	0.979	366	0.963	5060	1699	5305	6963	5153	5063	2642	5385	4691	8832	1920	4531	3978	3536	4282	7350	4552	5367	2012	3733	0	0	0	36101	0	0	2185	0
OG4460.nex	343	626	214718	80055	37.284	621	0.992	620	0.99	6565	1240	10214	12759	6358	4405	2008	9658	10765	14876	3099	8324	3151	5774	5024	11759	5785	6139	858	5902	0	0	0	58844	0	0	21211	0
OG4461.nex	343	341	116963	35796	30.605	335	0.982	331	0.971	4568	1350	6286	5408	3206	2777	1869	6235	5154	8791	2180	4521	2181	3403	3732	6246	4138	5382	1028	2712	0	0	0	32054	0	0	3742	0
OG4462.nex	343	302	103586	38321	36.994	299	0.99	296	0.98	4658	325	4388	5366	1912	2229	1427	3323	6266	6449	1048	2834	1718	3026	5101	5793	2953	3326	628	2495	0	0	0	30804	0	0	7517	0
OG4463.nex	343	262	89866	30914	34.4	258	0.985	247	0.943	3022	620	3955	3804	2651	3246	2434	4184	3274	6223	1010	2588	2172	2499	2019	4520	2555	4313	735	3128	0	0	0	25414	0	0	5500	0
OG4469.nex	343	216	74088	20064	27.081	178	0.824	169	0.782	3268	1643	3091	3556	2043	2822	1015	2605	3835	4499	2397	2530	3521	2230	2403	2913	3811	3596	31	2215	0	0	0	19872	0	0	192	0
OG4473.nex	343	574	196882	60686	30.824	573	0.998	573	0.998	5702	2024	8363	8034	7087	5666	2627	11818	9032	17378	2943	8368	3390	4566	4667	11913	7467	8634	2036	4481	0	0	0	55678	0	0	5008	0
OG4474.nex	343	319	109417	40443	36.962	305	0.956	296	0.928	3132	2425	3261	3680	3187	3525	2767	4069	5305	6399	1410	3762	2932	3032	4084	5214	3291	3666	1099	2734	0	0	0	31581	0	0	8862	0
OG4476.nex	343	277	95011	31258	32.899	269	0.971	250	0.903	3341	1453	5522	3481	3846	3960	1508	3814	5168	5124	519	4124	2361	2419	2745	4220	2234	4562	1391	1961	0	0	0	30747	0	0	511	0
OG4478.nex	343	216	74088	21636	29.203	215	0.995	210	0.972	4673	180	652	750	6221	2882	1607	4778	908	8293	604	2203	1296	1320	675	3620	2969	4730	2100	1991	0	0	0	21385	0	0	251	0
OG4479.nex	343	421	144403	41090	28.455	372	0.884	360	0.855	4315	1052	5146	6865	6372	4873	1988	6705	6938	9577	2210	4096	6873	4051	5998	7980	5368	5936	3341	3629	0	0	0	39995	0	0	1095	0
OG4482.nex	343	498	170814	59661	34.927	487	0.978	470	0.944	8269	2339	4593	6137	4621	9079	2436	9729	6609	11114	1952	3499	5108	2916	6563	8718	4671	7991	1197	3612	0	0	0	59263	0	0	398	0
OG4492.nex	343	358	122794	40309	32.827	346	0.966	341	0.953	5151	668	6181	5328	3609	4923	1437	4640	4739	9849	2665	4178	3602	2901	5299	6210	3613	5147	661	1684	0	0	0	34368	0	0	5941	0
OG4494.nex	343	442	151606	80996	53.425	407	0.921	384	0.869	3543	925	1890	2646	5057	4330	2070	4736	3535	8672	1783	2953	2360	2263	2856	5734	4107	5433	2737	2980	0	0	0	50388	0	0	30608	0
OG4495.nex	343	373	127939	42459	33.187	373	1.0	368	0.987	4227	312	5381	6554	1865	3107	1788	4739	8798	8146	1551	5329	3804	4079	5883	8894	4374	4265	909	1475	0	0	0	35808	0	0	6651	0
OG4500.nex	343	456	156408	75403	48.209	455	0.998	452	0.991	5702	299	3509	5656	3815	3703	1351	5280	6051	7849	1078	4369	3882	3467	4059	7736	4635	5422	1097	2045	0	0	0	75246	0	0	157	0
OG4502.nex	343	264	90552	30199	33.35	261	0.989	254	0.962	3925	1101	1634	1685	4481	3453	1707	5209	1712	8545	1293	2075	2409	1320	2342	4118	3582	5108	1228	3426	0	0	0	26928	0	0	3271	0
OG4506.nex	343	602	206486	80224	38.852	592	0.983	563	0.935	6155	830	6199	9845	3656	6795	2412	8550	9688	12860	2555	8135	3584	6305	6906	14167	7805	6851	134	2830	0	0	0	72241	0	0	7983	0
OG4507.nex	343	188	64484	20881	32.382	183	0.973	177	0.941	3194	403	1153	955	2363	2843	1352	3212	2769	5705	1236	1583	969	1453	2427	3580	1638	3084	989	2695	0	0	0	20492	0	0	389	0
OG4508.nex	343	212	72716	29324	40.327	211	0.995	210	0.991	2110	83	1796	3537	1232	1548	725	2404	6119	3263	1032	2099	2211	2105	4265	3715	1774	1589	1086	699	0	0	0	21412	0	0	7912	0
OG4509.nex	343	205	70315	21087	29.989	192	0.937	171	0.834	3691	2199	2375	3854	1745	2407	390	1687	4166	3193	1251	2276	2842	2312	4240	3347	3756	2835	247	415	0	0	0	20910	0	0	177	0
OG4511.nex	343	194	66542	20589	30.941	193	0.995	185	0.954	3176	645	1418	722	2680	2970	760	4213	2047	7087	854	1229	2729	1115	928	3343	2595	4044	1338	2060	0	0	0	19206	0	0	1383	0
OG4518.nex	343	262	89866	28894	32.152	253	0.966	242	0.924	4041	798	4634	3820	3094	4259	849	3299	4958	4109	1102	3214	3174	2072	3680	4812	2975	3759	530	1793	0	0	0	27772	0	0	1122	0
OG4523.nex	343	264	90552	27043	29.865	229	0.867	216	0.818	5953	240	2758	4656	1833	3391	943	5475	3530	5491	1696	3371	2254	3842	3441	4461	3058	4602	498	2016	0	0	0	26400	0	0	643	0
OG4524.nex	343	492	168756	79743	47.253	474	0.963	467	0.949	5348	485	6691	6514	4697	3782	1913	4640	5310	9409	782	4938	5653	3442	3103	7154	4659	4958	2009	3526	0	0	0	58056	0	0	21687	0
OG4526.nex	343	179	61397	18226	29.685	171	0.955	160	0.894	2354	148	1721	2057	1199	3749	586	2180	3176	3429	616	2112	3844	1473	2649	3590	2502	3128	618	2040	0	0	0	17900	0	0	326	0
OG4529.nex	343	247	84721	28523	33.667	246	0.996	234	0.947	2359	896	4499	3279	2873	2161	1169	4190	3366	7534	1379	3531	2079	2264	1890	4253	2193	3618	580	2085	0	0	0	25936	0	0	2587	0
OG4530.nex	343	176	60368	19079	31.604	172	0.977	170	0.966	2692	872	2693	3168	1845	825	719	1770	5736	3352	438	2081	2095	2060	1812	3216	2127	2138	153	1497	0	0	0	17776	0	0	1303	0
OG4532.nex	343	236	80948	23441	28.958	195	0.826	180	0.763	2585	361	3450	4707	3522	2735	1377	2178	3305	4053	950	1951	4744	1518	3774	3280	3932	4824	890	3371	0	0	0	23364	0	0	77	0
OG4533.nex	343	597	204771	73227	35.76	562	0.941	540	0.905	10391	1828	7374	7736	5479	12727	3587	8257	8154	11888	2045	6615	6389	4155	4680	10435	5939	9012	1085	3768	0	0	0	68058	0	0	5169	0
OG4538.nex	343	348	119364	41060	34.399	344	0.989	343	0.986	4418	402	3939	5715	3543	3377	1685	4442	5390	8939	820	6021	2682	4596	2441	7807	4135	4021	745	3186	0	0	0	35157	0	0	5903	0
OG4540.nex	343	321	110103	33878	30.769	320	0.997	318	0.991	8979	1638	2963	4873	3172	5372	1585	3228	6630	7837	1625	2604	2082	3208	3581	4898	2617	2699	1435	5199	0	0	0	33384	0	0	494	0
OG4542.nex	343	335	114905	35259	30.685	330	0.985	329	0.982	3439	1528	4083	5261	3649	2340	1793	5921	6953	11272	1217	5545	2796	3260	3577	5886	3344	3567	772	3443	0	0	0	34840	0	0	419	0
OG4543.nex	343	403	138229	45485	32.906	397	0.985	383	0.95	4678	1006	6126	5322	6086	4523	2616	5077	5892	8059	1384	5943	4412	3344	5020	7150	4800	5236	975	5095	0	0	0	43525	0	0	1960	0
OG4544.nex	343	426	146118	44527	30.473	381	0.894	355	0.833	6402	1069	7620	7232	4443	6057	2698	7607	6175	11283	3327	3973	2495	3456	7143	6134	4509	5762	1024	3182	0	0	0	44304	0	0	223	0
OG4546.nex	343	414	142002	43962	30.959	407	0.983	392	0.947	3965	641	6596	6030	6470	3772	3112	5711	6300	8869	2504	5822	5444	4210	3845	6326	5648	5073	1176	6526	0	0	0	43057	0	0	905	0
OG4547.nex	343	620	212660	71660	33.697	603	0.973	582	0.939	8676	2077	8535	8213	6284	7288	3746	9747	11232	14309	3000	6456	4360	5253	8000	10405	8471	9990	1094	3864	0	0	0	65100	0	0	6560	0
OG4548.nex	343	264	90552	30109	33.251	263	0.996	263	0.996	4885	53	3108	6504	3015	3040	591	3329	7760	3389	481	2924	3156	1993	3228	3628	3513	4201	209	1436	0	0	0	27456	0	0	2653	0
OG4549.nex	343	328	112504	41808	37.161	327	0.997	326	0.994	3783	667	5252	6872	2944	3306	1298	3969	7426	5432	955	3410	3401	2559	3286	5580	4405	4205	363	1583	0	0	0	33784	0	0	8024	0
OG4553.nex	343	174	59682	18231	30.547	164	0.943	155	0.891	3449	214	2243	2160	2648	3205	752	2659	1473	3552	1321	2178	2619	1255	1049	2921	2149	2872	624	2108	0	0	0	18103	0	0	128	0
OG4554.nex	343	206	70658	24612	34.833	205	0.995	201	0.976	3592	473	2879	2576	2028	3465	1574	2706	2141	3870	767	2094	2621	932	2071	4021	2142	3455	750	1889	0	0	0	22248	0	0	2364	0
OG4557.nex	343	795	272685	94775	34.756	793	0.997	791	0.995	7334	2401	10449	12900	8480	6597	3401	15228	13227	23530	3616	8911	5833	6274	6901	13373	8500	11752	1624	7579	0	0	0	85861	0	0	8914	0
OG4559.nex	343	325	111475	33795	30.316	320	0.985	314	0.966	4947	450	4952	5930	2928	2842	870	6604	5245	10035	1108	3843	1911	2950	3997	7643	4126	4293	526	2480	0	0	0	33475	0	0	320	0
OG4561.nex	343	191	65513	23231	35.46	188	0.984	184	0.963	2416	497	2212	2880	1892	1587	1291	2626	3014	3280	748	1890	1708	1316	1618	3393	2551	3448	1387	2528	0	0	0	22729	0	0	502	0
OG4563.nex	343	363	124509	39308	31.57	360	0.992	356	0.981	6101	1720	3921	4748	3885	2523	1652	6333	6102	11058	1588	4672	3084	3100	4498	7387	4393	5314	1178	1944	0	0	0	38844	0	0	464	0
OG4570.nex	343	319	109417	44683	40.837	318	0.997	305	0.956	3718	1063	898	1600	5010	4329	1130	5241	2698	8860	1663	3073	1811	1970	2071	6269	4076	5737	918	2599	0	0	0	40513	0	0	4170	0
OG4573.nex	343	286	98098	31419	32.028	258	0.902	254	0.888	2827	2001	4018	3524	2666	4452	1950	5068	4358	6472	1405	3362	3491	2409	3491	5051	3284	4632	336	1882	0	0	0	31188	0	0	231	0
OG4574.nex	343	292	100156	32036	31.986	292	1.0	290	0.993	5635	198	4630	6017	3299	2667	1219	4049	4494	9167	495	3692	1115	4003	1484	5563	2713	3926	408	3346	0	0	0	30369	0	0	1667	0
OG4575.nex	343	394	135142	45911	33.972	363	0.921	359	0.911	3528	1727	4639	5377	5221	4805	2554	7359	6566	9721	1962	5191	3277	2979	4723	7339	3582	4313	676	3692	0	0	0	44917	0	0	994	0
OG4576.nex	343	238	81634	25444	31.168	206	0.866	194	0.815	5079	969	2323	3031	1908	5637	989	4496	3175	4696	1367	2582	2686	1294	2036	3949	3876	4828	65	1204	0	0	0	25228	0	0	216	0
OG4577.nex	343	203	69629	25059	35.989	200	0.985	196	0.966	2130	664	2878	2190	2487	3754	1124	2138	2293	4025	666	1777	2312	1178	2520	3289	2714	2592	1112	2727	0	0	0	20503	0	0	4556	0
OG4579.nex	343	175	60025	18319	30.519	171	0.977	164	0.937	3705	646	2202	4610	1048	1140	547	3127	3390	5911	675	944	1294	1707	2918	2239	1347	2654	40	1562	0	0	0	18200	0	0	119	0
OG4580.nex	343	264	90552	27932	30.846	221	0.837	202	0.765	4381	1451	4590	3973	3592	5160	2067	3721	3746	5504	1108	2320	2853	1308	3162	3261	3370	3964	154	2935	0	0	0	27720	0	0	212	0
OG4581.nex	343	345	118335	36086	30.495	304	0.881	286	0.829	7183	517	4080	5152	3596	6667	1589	5756	6034	7583	1010	4345	3353	2615	2041	5974	4178	6758	558	3260	0	0	0	35881	0	0	205	0
OG4586.nex	343	323	110789	36124	32.606	322	0.997	319	0.988	4477	981	6149	3115	2200	5644	1991	4921	3776	6112	969	3469	2305	1812	3557	8801	5176	5682	1486	2042	0	0	0	33593	0	0	2531	0
OG4589.nex	343	295	101185	30827	30.466	215	0.729	185	0.627	3320	2562	5013	4528	3426	5200	1930	4587	2866	7616	1121	2676	2839	2483	3697	3547	2946	5435	959	3607	0	0	0	30680	0	0	147	0
OG4591.nex	343	201	68943	24124	34.991	186	0.925	181	0.9	3406	101	1997	3126	2734	3134	991	1776	2888	3953	876	1927	2701	1171	2708	3402	1708	2477	1001	2742	0	0	0	21306	0	0	2818	0
OG4592.nex	343	357	122451	44425	36.28	343	0.961	333	0.933	4815	1316	4219	4842	3042	5271	1801	6358	5162	8224	1597	3314	2917	2679	2267	6495	4941	6399	376	1991	0	0	0	39272	0	0	5153	0
OG4595.nex	343	364	124852	44093	35.316	361	0.992	352	0.967	3670	1403	5154	5477	4799	2083	1677	6243	5989	9503	2206	4530	2322	2941	3862	5668	4211	4024	980	4017	0	0	0	43681	0	0	412	0
OG4598.nex	343	1070	367010	116324	31.695	1011	0.945	983	0.919	20747	4737	11872	13759	11162	15594	4540	21285	14917	24949	5058	10237	8565	6829	9861	21153	14048	22570	3317	5486	0	0	0	113421	0	0	2903	0
OG4604.nex	343	356	122108	38106	31.207	335	0.941	324	0.91	6702	1084	1882	2787	6227	4663	1503	8006	3292	10401	1679	2664	2361	1924	1805	8122	5146	7587	2090	4077	0	0	0	37380	0	0	726	0
OG4609.nex	343	271	92953	28846	31.033	239	0.882	227	0.838	3139	1245	4301	4169	4452	3880	2634	3724	4805	5789	707	3268	3262	2451	2098	4531	3525	3708	518	1901	0	0	0	28185	0	0	661	0
OG4610.nex	343	235	80605	27401	33.994	227	0.966	216	0.919	3484	1809	582	994	3242	3355	885	4886	1490	7577	1294	1613	1726	2363	1408	5308	3615	3909	876	2788	0	0	0	26087	0	0	1314	0
OG4613.nex	343	210	72030	25740	35.735	209	0.995	204	0.971	4387	1200	1255	588	4186	3457	581	2526	1895	5805	795	2224	1370	538	1774	4240	3491	2768	1209	2001	0	0	0	25410	0	0	330	0
OG4617.nex	343	630	216090	69614	32.215	500	0.794	461	0.732	14268	3075	9385	9216	4555	11144	2636	9480	7794	12197	2853	7101	6007	3616	9269	9448	7522	11917	1254	3739	0	0	0	69300	0	0	314	0
OG4618.nex	343	811	278173	105587	37.957	797	0.983	775	0.956	11465	2757	6701	10029	10757	9025	2803	12733	9431	22195	4488	7154	4401	4864	7631	15661	9619	11189	2932	6751	0	0	0	104620	0	0	967	0
OG4619.nex	343	334	114562	35924	31.358	312	0.934	304	0.91	5587	318	4913	4236	3398	5143	1990	5098	5033	6195	1189	4193	3280	2462	4727	5025	5047	6679	657	3468	0	0	0	35740	0	0	184	0
OG4620.nex	343	275	94325	30457	32.289	261	0.949	251	0.913	4883	1379	3982	3409	3146	4828	1633	2925	3071	7448	773	2737	3728	2245	3040	4481	3185	4087	1286	1602	0	0	0	29153	0	0	1304	0
OG4622.nex	343	665	228095	83345	36.54	663	0.997	660	0.992	7498	1877	6353	7599	8442	5214	3185	11054	7772	19675	2596	8790	6222	6089	5272	12911	7193	8993	1886	6129	0	0	0	73151	0	0	10194	0
OG4624.nex	343	358	122794	45983	37.447	346	0.966	335	0.936	5584	1058	2580	1370	7541	4127	2886	5910	2804	9814	2061	3132	3950	1627	2854	4357	3659	5026	2634	3837	0	0	0	42960	0	0	3023	0
OG4625.nex	343	311	106673	36056	33.8	311	1.0	310	0.997	2862	806	4797	5172	4265	2903	1710	5133	4012	8359	1499	3719	2303	3091	2362	5752	3644	4160	1324	2744	0	0	0	33590	0	0	2466	0
OG4629.nex	343	211	72373	23419	32.359	201	0.953	188	0.891	3001	521	1694	1514	3641	3656	752	4709	1479	7510	767	1480	1920	2014	1409	3930	1731	2791	1305	3130	0	0	0	23211	0	0	208	0
OG4630.nex	343	825	282975	135825	47.999	813	0.985	790	0.958	10338	2726	7622	9175	4528	6583	3381	8473	10415	13956	3750	8100	7292	5266	7041	17291	8492	7185	2721	2815	0	0	0	114676	0	0	21149	0
OG4631.nex	343	348	119364	40821	34.199	342	0.983	340	0.977	5755	645	4448	4198	3500	3183	1888	5088	4695	9512	1735	3780	2836	3964	4187	7059	4075	3978	914	3103	0	0	0	36888	0	0	3933	0
OG4632.nex	343	367	125881	45579	36.208	363	0.989	360	0.981	4388	835	4185	5303	3575	2811	1922	5297	6111	10792	1820	3799	3323	3100	4246	5987	3876	4575	1643	2714	0	0	0	41104	0	0	4475	0
OG4633.nex	343	208	71344	24357	34.14	206	0.99	204	0.981	2846	26	4235	5983	1976	1203	657	1891	4469	4773	725	2212	931	2101	1353	3893	3028	2205	638	1842	0	0	0	23508	0	0	849	0
OG4641.nex	343	409	140287	53745	38.311	401	0.98	396	0.968	4540	622	5088	4825	4970	6980	1732	5026	6561	8474	1670	4918	2686	3077	5193	6185	4172	4983	1255	3585	0	0	0	46626	0	0	7119	0
OG4643.nex	343	250	85750	29463	34.359	244	0.976	237	0.948	3483	232	4984	6489	2481	2032	901	3449	7625	4455	907	1791	1399	2504	3073	3761	1906	2083	412	2320	0	0	0	27751	0	0	1712	0
OG4654.nex	343	214	73402	24955	33.998	214	1.0	214	1.0	2897	75	3908	5619	1244	1082	1051	2431	3344	5861	958	2118	1626	3165	2575	3452	2373	3139	118	1411	0	0	0	23113	0	0	1842	0
OG4657.nex	343	652	223636	109333	48.889	647	0.992	638	0.979	5860	1831	6863	5772	5123	9884	3122	7557	6150	10419	1558	6387	5473	3612	5301	9511	6587	7152	2218	3923	0	0	0	82153	0	0	27180	0
OG4658.nex	343	419	143717	53516	37.237	409	0.976	399	0.952	6789	2649	2153	1429	6359	8349	1173	7548	2431	11561	2345	2689	2775	2733	2410	9889	4925	6634	1068	4292	0	0	0	51120	0	0	2396	0
OG4659.nex	343	214	73402	28686	39.081	212	0.991	204	0.953	3579	318	1702	1564	2500	4741	982	2155	2778	4737	1442	1674	1164	1491	2799	2900	2642	2481	777	2290	0	0	0	23968	0	0	4718	0
OG4660.nex	343	494	169442	67623	39.909	493	0.998	492	0.996	7132	140	9028	6033	4058	3764	1758	4012	11490	10094	806	5816	2008	4255	3401	10237	4661	5181	3710	4235	0	0	0	57305	0	0	10318	0
OG4663.nex	343	262	89866	39843	44.336	258	0.985	256	0.977	2260	1335	2027	2282	2366	1360	894	3570	4344	6394	827	3020	1837	1897	2212	5422	2622	2580	743	2031	0	0	0	31440	0	0	8403	0
OG4664.nex	343	178	61054	21997	36.029	152	0.854	147	0.826	2777	703	1695	2743	2451	3010	1135	3010	1727	4261	339	1172	1487	1828	2093	2292	2052	3376	469	437	0	0	0	21894	0	0	103	0
OG4665.nex	343	341	116963	37672	32.208	245	0.718	225	0.66	6381	1212	5486	4378	1812	6525	1655	5758	5539	7578	1729	3493	2797	2593	3707	6129	4661	5586	454	1818	0	0	0	37510	0	0	162	0
OG4666.nex	343	1018	349174	134395	38.489	1017	0.999	1017	0.999	9614	2279	12609	13401	12718	6998	4332	17187	13570	28747	2753	13202	5468	7644	7580	21828	11113	12393	2495	8848	0	0	0	128271	0	0	6124	0
OG4667.nex	343	357	122451	52907	43.207	328	0.919	310	0.868	4778	2819	2600	2179	915	5090	1826	2896	4204	4206	1083	4822	7619	2494	4401	7411	5344	2917	457	1483	0	0	0	43197	0	0	9710	0
OG4668.nex	343	220	75460	27098	35.91	211	0.959	201	0.914	4236	231	3374	3748	2140	2467	1137	2602	5095	3721	337	2018	1148	2280	1047	5117	2827	2998	80	1759	0	0	0	26180	0	0	918	0
OG4669.nex	343	444	152292	62599	41.105	433	0.975	425	0.957	4392	2248	4941	5665	3812	4047	3182	4668	6834	8424	1926	5086	4402	3222	4909	7657	5075	4251	1063	3889	0	0	0	51504	0	0	11095	0
OG4670.nex	343	568	194824	65301	33.518	517	0.91	488	0.859	7806	2042	6113	6841	6905	6902	2204	9032	9338	14534	2006	6306	5360	3025	7638	9882	7311	7290	3919	5069	0	0	0	64752	0	0	549	0
OG4674.nex	343	179	61397	33592	54.713	172	0.961	165	0.922	1453	1264	1185	1089	894	1440	1228	2316	577	2274	389	1284	2805	1424	986	2475	1098	1678	365	1581	0	0	0	23987	0	0	9605	0
OG4675.nex	343	206	70658	27706	39.211	199	0.966	195	0.947	2537	407	2516	3375	1559	2066	1519	3151	4063	3119	828	1909	2151	2034	1137	2466	2315	3199	756	1845	0	0	0	27399	0	0	307	0
OG4677.nex	343	335	114905	47321	41.183	333	0.994	324	0.967	3125	787	2783	3662	4123	2017	1462	5247	4960	8400	1353	4063	2808	2089	2919	4977	3257	4746	1901	2905	0	0	0	39195	0	0	8126	0
OG4682.nex	343	524	179732	62769	34.924	469	0.895	440	0.84	5850	2828	7602	7525	5423	5760	3075	8833	8949	11945	3516	5447	3179	4751	6824	8508	4464	5718	1295	5471	0	0	0	62358	0	0	411	0
